Date,Open,High,Low,Close,Adj Close,Volume
2019-01-29,16850.000000,16856.000000,16586.000000,16586.000000,15162.974609,219822
2019-01-30,16102.000000,16529.000000,16072.000000,16072.000000,14693.074219,289958
2019-01-31,16250.000000,16651.000000,16011.000000,16421.000000,15012.130859,342081
2019-02-01,16432.000000,16635.000000,16253.000000,16313.000000,14913.397461,227864
2019-02-04,16236.000000,16413.000000,16134.000000,16134.000000,14749.754883,118095
2019-02-05,16141.000000,16170.000000,16100.000000,16165.000000,14778.094727,94740
2019-02-06,16151.000000,16299.000000,16095.000000,16200.000000,14810.092773,101370
2019-02-07,16082.000000,16133.000000,15961.000000,16000.000000,14627.250977,138931
2019-02-08,15612.000000,16075.000000,15612.000000,15888.000000,14524.861328,82051
2019-02-11,15888.000000,15961.000000,15671.000000,15671.000000,14326.478516,134067
2019-02-12,16048.000000,16048.000000,15758.000000,15856.000000,14495.606445,34996
2019-02-13,15949.000000,15949.000000,15619.000000,15619.000000,14278.940430,167923
2019-02-14,15592.000000,15731.000000,15318.000000,15350.000000,14033.018555,158679
2019-02-15,15400.000000,15823.000000,15281.000000,15352.000000,14034.847656,118967
2019-02-18,15500.000000,15685.000000,15430.000000,15656.000000,14312.765625,68495
2019-02-19,15900.000000,15900.000000,15470.000000,15560.000000,14225.001953,42811
2019-02-20,15560.000000,15777.000000,15400.000000,15700.000000,14352.990234,114403
2019-02-21,15705.000000,15930.000000,15705.000000,15920.000000,14554.115234,130532
2019-02-22,15900.000000,16355.000000,15837.000000,16268.000000,14872.257813,140373
2019-02-25,15892.000000,16508.000000,15892.000000,16494.000000,15078.868164,104187
2019-02-26,16251.000000,16431.000000,16171.000000,16309.000000,14909.741211,158478
2019-02-27,16697.000000,16697.000000,16204.000000,16350.000000,14947.222656,200453
2019-02-28,16350.000000,16997.000000,16153.000000,16153.000000,14767.125000,385831
2019-03-01,16300.000000,16300.000000,15887.000000,16000.000000,14627.250977,263509
2019-03-04,15860.000000,16103.000000,15785.000000,16000.000000,14627.250977,170382
2019-03-05,15903.000000,16078.000000,15882.000000,15950.000000,14581.541016,236779
2019-03-06,15916.000000,16006.000000,15847.000000,15847.000000,14487.378906,598152
2019-03-07,16588.000000,16588.000000,15800.000000,15960.000000,14590.683594,58257
2019-03-08,15999.000000,16055.000000,15890.000000,15960.000000,14590.683594,192598
2019-03-11,16000.000000,16124.000000,15932.000000,15999.000000,14626.337891,240395
2019-03-12,15903.000000,15994.000000,15774.000000,15800.000000,14444.410156,73526
2019-03-13,15794.000000,15794.000000,15694.000000,15710.000000,14362.132813,157933
2019-03-14,15713.000000,15735.000000,15181.000000,15281.000000,13969.939453,140517
2019-03-15,15450.000000,15450.000000,15344.000000,15350.000000,14033.018555,390078
2019-03-18,15401.000000,15619.000000,15401.000000,15619.000000,14278.940430,133348
2019-03-19,14872.000000,15000.000000,14550.000000,14604.000000,13511.056641,365379
2019-03-20,15000.000000,15000.000000,14421.000000,14457.000000,13375.057617,129793
2019-03-22,15000.000000,15000.000000,14157.000000,14180.000000,13118.788086,224344
2019-03-25,14200.000000,14373.000000,13876.000000,13903.000000,12862.518555,267098
2019-03-26,14500.000000,14847.000000,13874.000000,13900.000000,12859.743164,207123
2019-03-27,14199.000000,14199.000000,13497.000000,13550.000000,12535.936523,327641
2019-03-28,13649.000000,13649.000000,13237.000000,13482.000000,12473.025391,115574
2019-03-29,13549.000000,13639.000000,13213.000000,13213.000000,12224.157227,186003
2019-04-01,13257.000000,13959.000000,13257.000000,13776.000000,12745.022461,128719
2019-04-02,13601.000000,13895.000000,13601.000000,13713.000000,12686.737305,186072
2019-04-03,13925.000000,14078.000000,13782.000000,13974.000000,12928.205078,48222
2019-04-04,13987.000000,14025.000000,13935.000000,13975.000000,12929.129883,359982
2019-04-05,14100.000000,14160.000000,14012.000000,14050.000000,12998.516602,89989
2019-04-08,14051.000000,14197.000000,13917.000000,13930.000000,12887.497070,401982
2019-04-09,14000.000000,14258.000000,13945.000000,14130.000000,13072.530273,127659
2019-04-10,14317.000000,14317.000000,14085.000000,14119.000000,13062.353516,330116
2019-04-11,14092.000000,14113.000000,13920.000000,14000.000000,12952.258789,211894
2019-04-12,14001.000000,14364.000000,13930.000000,14244.000000,13177.999023,358332
2019-04-15,13962.000000,14224.000000,13962.000000,14106.000000,13050.326172,305699
2019-04-16,14005.000000,14378.000000,13960.000000,14300.000000,13229.807617,144178
2019-04-17,14413.000000,14582.000000,14374.000000,14573.000000,13482.375977,146478
2019-04-18,14560.000000,14560.000000,14362.000000,14447.000000,13365.806641,68310
2019-04-23,14364.000000,14656.000000,14364.000000,14448.000000,13366.731445,86085
2019-04-24,14449.000000,14449.000000,14247.000000,14281.000000,13212.229492,116731
2019-04-25,14336.000000,14336.000000,14109.000000,14150.000000,13091.033203,106396
2019-04-26,14335.000000,14335.000000,14154.000000,14239.000000,13173.373047,24453
2019-04-29,14240.000000,14240.000000,13816.000000,13966.000000,12920.803711,343360
2019-04-30,13966.000000,14019.000000,13690.000000,13869.000000,12831.062500,362752
2019-05-02,13858.000000,14359.000000,13801.000000,14182.000000,13120.638672,153859
2019-05-03,14240.000000,14320.000000,14126.000000,14156.000000,13096.583984,104605
2019-05-06,14248.000000,14750.000000,14150.000000,14660.000000,13562.865234,140720
2019-05-07,14517.000000,14699.000000,14451.000000,14699.000000,13598.947266,69711
2019-05-09,14502.000000,14572.000000,14359.000000,14500.000000,13414.839844,304060
2019-05-10,14502.000000,14894.000000,14502.000000,14686.000000,13586.919922,85049
2019-05-13,14776.000000,14852.000000,14691.000000,14798.000000,13690.537109,166262
2019-05-14,14774.000000,14781.000000,14678.000000,14678.000000,13579.518555,163190
2019-05-15,14505.000000,14589.000000,14397.000000,14500.000000,13414.839844,184553
2019-05-16,14503.000000,14661.000000,14439.000000,14492.000000,13407.438477,62333
2019-05-17,14497.000000,14497.000000,14167.000000,14200.000000,13137.291992,298884
2019-05-20,14124.000000,14343.000000,14124.000000,14215.000000,13151.168945,78556
2019-05-21,14104.000000,14273.000000,14100.000000,14227.000000,13162.271484,218471
2019-05-22,14200.000000,14280.000000,14051.000000,14250.000000,13183.549805,132596
2019-05-23,14290.000000,14290.000000,14191.000000,14300.000000,13229.807617,126154
2019-05-24,14101.000000,14519.000000,14101.000000,14357.000000,13282.541992,159393
2019-05-27,14599.000000,14599.000000,14083.000000,14363.000000,13288.092773,48703
2019-05-28,14401.000000,14515.000000,14152.000000,14500.000000,13414.839844,323872
2019-05-29,14152.000000,14741.000000,14152.000000,14701.000000,13600.796875,66026
2019-05-30,14600.000000,14750.000000,14593.000000,14620.000000,13525.858398,155648
2019-05-31,14302.000000,14555.000000,14283.000000,14555.000000,13465.723633,161823
2019-06-03,14555.000000,14825.000000,14477.000000,14732.000000,13629.477539,65220
2019-06-04,14878.000000,14878.000000,14352.000000,14506.000000,13420.390625,47665
2019-06-05,14200.000000,14705.000000,14200.000000,14600.000000,13507.355469,220627
2019-06-06,14948.000000,14948.000000,14650.000000,14650.000000,13553.613281,54634
2019-06-07,14699.000000,14699.000000,14529.000000,14620.000000,13525.858398,41840
2019-06-10,14699.000000,14699.000000,14550.000000,14650.000000,13553.613281,44964
2019-06-11,14508.000000,14616.000000,14455.000000,14500.000000,13414.839844,88142
2019-06-12,14494.000000,14500.000000,14344.000000,14500.000000,13414.839844,85117
2019-06-13,14530.000000,14530.000000,14372.000000,14408.000000,13329.725586,89585
2019-06-14,14282.000000,14408.000000,14249.000000,14300.000000,13229.807617,98794
2019-06-18,14488.000000,14747.000000,14329.000000,14747.000000,13643.354492,137496
2019-06-19,14503.000000,14804.000000,14500.000000,14750.000000,13646.130859,32828
2019-06-20,14511.000000,14893.000000,14511.000000,14793.000000,13685.912109,33237
2019-06-21,14798.000000,14892.000000,14763.000000,14809.000000,13700.714844,227187
2019-06-24,14300.000000,14300.000000,13259.000000,13392.000000,12389.760742,754103
2019-06-25,13330.000000,13480.000000,13273.000000,13440.000000,12434.168945,220736
2019-06-26,13473.000000,13840.000000,13473.000000,13700.000000,12674.710938,182403
2019-06-27,13946.000000,14249.000000,13777.000000,13950.000000,12906.000977,210832
2019-06-28,13651.000000,14257.000000,13651.000000,14000.000000,12952.258789,183009
2019-07-01,13990.000000,14180.000000,13820.000000,14000.000000,12952.258789,164512
2019-07-02,13957.000000,14051.000000,13756.000000,13937.000000,12893.973633,108280
2019-07-03,13900.000000,14100.000000,13773.000000,13932.000000,12889.348633,88001
2019-07-04,13881.000000,14150.000000,13717.000000,13788.000000,12756.125000,94401
2019-07-05,13636.000000,13636.000000,13418.000000,13500.000000,12489.678711,172351
2019-07-08,13416.000000,13990.000000,13358.000000,13754.000000,12724.669922,197695
2019-07-09,13539.000000,13772.000000,13383.000000,13450.000000,12443.420898,127335
2019-07-10,13447.000000,13818.000000,13400.000000,13735.000000,12707.090820,112741
2019-07-11,13500.000000,14119.000000,13430.000000,14055.000000,13003.142578,281466
2019-07-12,13500.000000,14200.000000,13441.000000,13979.000000,12932.831055,246385
2019-07-15,13423.000000,14026.000000,13423.000000,13855.000000,12818.111328,45586
2019-07-16,13443.000000,14002.000000,13443.000000,13990.000000,12943.006836,226502
2019-07-17,13436.000000,13937.000000,13436.000000,13756.000000,12726.519531,40314
2019-07-18,13882.000000,13990.000000,13712.000000,13900.000000,12859.743164,54078
2019-07-19,14000.000000,14105.000000,13854.000000,14050.000000,12998.516602,201962
2019-07-22,13600.000000,13940.000000,13436.000000,13648.000000,12626.601563,133570
2019-07-23,13568.000000,13816.000000,13471.000000,13501.000000,12490.603516,132754
2019-07-24,13625.000000,13873.000000,13500.000000,13560.000000,12545.188477,223275
2019-07-25,13500.000000,13538.000000,13248.000000,13359.000000,12359.231445,321947
2019-07-26,13000.000000,13264.000000,12700.000000,13105.000000,12124.239258,208634
2019-07-29,13001.000000,13048.000000,12841.000000,12927.000000,11959.561523,104577
2019-07-30,13349.000000,13349.000000,12003.000000,12850.000000,11888.324219,150907
2019-07-31,12650.000000,12960.000000,12445.000000,12837.000000,11876.295898,279819
2019-08-01,12768.000000,12768.000000,12434.000000,12613.000000,11669.059570,277839
2019-08-02,12429.000000,12440.000000,12243.000000,12400.000000,11472.000977,99132
2019-08-05,12304.000000,12304.000000,12000.000000,12154.000000,11244.411133,736318
2019-08-06,12154.000000,12499.000000,12154.000000,12367.000000,11441.470703,151160
2019-08-07,12240.000000,12420.000000,12159.000000,12202.000000,11288.819336,256756
2019-08-08,12264.000000,12476.000000,12209.000000,12242.000000,11325.825195,60931
2019-08-12,12105.000000,12499.000000,12105.000000,12165.000000,11254.587891,46163
2019-08-13,12165.000000,12184.000000,11986.000000,12000.000000,11101.936523,385307
2019-08-14,11953.000000,12042.000000,11950.000000,11990.000000,11092.684570,199223
2019-08-15,11980.000000,12129.000000,11967.000000,12072.000000,11168.547852,105711
2019-08-16,11800.000000,12071.000000,11800.000000,12049.000000,11147.269531,162853
2019-08-19,12073.000000,12073.000000,11811.000000,11863.000000,10975.189453,149175
2019-08-20,11864.000000,11901.000000,11804.000000,11897.000000,11006.644531,49857
2019-08-21,11860.000000,12018.000000,11855.000000,11930.000000,11037.174805,115233
2019-08-22,11930.000000,12012.000000,11873.000000,11930.000000,11037.174805,123154
2019-08-23,12045.000000,12005.000000,11889.000000,11874.000000,10985.366211,132627
2019-08-26,12000.000000,12257.000000,11729.000000,12228.000000,11312.873047,118617
2019-08-27,12182.000000,12286.000000,12110.000000,12169.000000,11258.289063,220030
2019-08-28,12169.000000,12430.000000,12027.000000,12353.000000,11428.518555,436280
2019-08-29,12282.000000,12627.000000,12200.000000,12538.000000,11599.673828,112088
2019-08-30,12540.000000,13058.000000,12360.000000,12900.000000,11934.582031,149247
2019-09-02,12831.000000,12938.000000,12627.000000,12777.000000,11820.786133,88926
2019-09-03,13098.000000,13098.000000,12649.000000,12750.000000,11795.806641,43440
2019-09-04,12288.000000,12891.000000,12102.000000,12891.000000,11926.254883,53926
2019-09-05,13000.000000,13100.000000,12751.000000,13000.000000,12027.097656,121455
2019-09-06,12101.000000,13275.000000,12701.000000,13075.000000,12096.484375,360181
2019-09-09,13075.000000,13328.000000,12882.000000,13249.000000,12257.462891,88697
2019-09-10,13249.000000,13349.000000,12942.000000,13335.000000,12337.027344,109920
2019-09-11,13500.000000,13353.000000,13007.000000,13007.000000,12033.574219,130672
2019-09-12,13400.000000,13365.000000,13094.000000,13239.000000,12248.210938,129464
2019-09-13,13500.000000,13470.000000,13264.000000,13346.000000,12347.204102,144887
2019-09-16,13350.000000,13655.000000,13248.000000,13525.000000,12512.807617,129715
2019-09-17,12851.000000,13489.000000,12851.000000,13283.000000,12288.917969,140962
2019-09-18,13200.000000,13657.000000,12901.000000,13200.000000,12212.129883,105994
2019-09-19,13340.000000,13362.000000,13132.000000,13164.000000,12178.824219,132568
2019-09-20,13133.000000,13162.000000,12801.000000,12999.000000,12026.172852,820535
2019-09-23,13165.000000,13164.000000,12801.000000,12960.000000,11990.091797,53583
2019-09-25,12964.000000,12964.000000,12772.000000,12888.000000,11923.479492,104673
2019-09-26,13165.000000,13261.000000,12812.000000,13009.000000,12035.423828,99287
2019-09-27,13043.000000,13349.000000,12977.000000,13162.000000,12176.973633,108975
2019-09-30,12810.000000,13155.000000,12331.000000,13101.000000,12120.539063,83915
2019-10-01,13200.000000,13170.000000,12831.000000,13000.000000,12027.097656,79775
2019-10-02,12675.000000,13011.000000,12686.000000,12840.000000,11879.072266,72896
2019-10-03,12778.000000,12899.000000,12668.000000,12854.000000,11892.023438,90352
2019-10-04,12700.000000,13091.000000,12734.000000,13091.000000,12111.288086,78378
2019-10-07,12850.000000,13096.000000,12756.000000,12977.000000,12005.819336,168580
2019-10-08,13074.000000,13095.000000,12850.000000,12900.000000,11934.582031,384299
2019-10-09,12751.000000,12889.000000,12696.000000,12748.000000,11793.957031,201551
2019-10-10,12748.000000,13063.000000,12742.000000,13000.000000,12027.097656,289916
2019-10-11,13100.000000,13100.000000,12783.000000,12999.000000,12026.172852,76416
2019-10-14,12997.000000,13012.000000,12810.000000,12956.000000,11986.390625,41297
2019-10-15,12956.000000,13100.000000,12991.000000,13086.000000,12106.661133,233444
2019-10-16,13100.000000,13050.000000,12930.000000,12980.000000,12008.594727,109364
2019-10-17,13099.000000,13331.000000,12920.000000,13249.000000,12257.462891,199388
2019-10-18,13300.000000,13267.000000,12921.000000,13196.000000,12208.428711,685510
2019-10-21,12941.000000,13250.000000,12929.000000,13200.000000,12212.129883,84916
2019-10-22,13300.000000,13350.000000,13064.000000,13240.000000,12249.136719,123173
2019-10-23,13002.000000,13200.000000,12885.000000,13170.000000,12184.375000,59016
2019-10-24,12910.000000,13251.000000,12859.000000,13000.000000,12027.097656,252103
2019-10-25,13195.000000,13195.000000,12745.000000,12775.000000,11818.936523,255910
2019-10-28,12768.000000,12871.000000,12748.000000,12800.000000,11842.065430,159091
2019-10-29,12878.000000,13210.000000,12878.000000,13083.000000,12103.885742,80601
2019-10-30,13100.000000,13100.000000,12787.000000,12893.000000,11928.105469,196256
2019-10-31,12850.000000,13059.000000,12812.000000,13000.000000,12027.097656,98465
2019-11-01,13088.000000,13089.000000,12850.000000,12956.000000,11986.390625,68212
2019-11-04,12999.000000,13028.000000,12949.000000,13000.000000,12027.097656,92921
2019-11-05,13031.000000,13099.000000,12993.000000,13047.000000,12070.580078,33021
2019-11-06,13096.000000,13206.000000,13088.000000,13199.000000,12211.204102,87014
2019-11-07,13250.000000,13252.000000,13001.000000,13072.000000,12093.708984,141705
2019-11-08,13000.000000,13119.000000,12896.000000,13033.000000,12057.627930,36588
2019-11-11,12910.000000,13061.000000,12744.000000,13050.000000,12073.355469,92761
2019-11-12,13130.000000,13131.000000,12873.000000,12873.000000,11909.602539,87385
2019-11-13,12872.000000,12872.000000,12668.000000,12797.000000,11839.290039,78452
2019-11-14,12796.000000,12996.000000,12730.000000,12960.000000,11990.091797,69802
2019-11-15,12999.000000,13035.000000,12867.000000,12969.000000,11998.417969,24928
2019-11-18,12812.000000,13005.000000,12770.000000,12900.000000,11934.582031,83330
2019-11-19,12901.000000,12928.000000,12858.000000,12915.000000,11948.458984,65092
2019-11-20,12710.000000,12950.000000,12800.000000,12932.000000,11964.186523,47916
2019-11-21,12813.000000,12924.000000,12740.000000,12899.000000,11933.656250,100680
2019-11-22,12801.000000,12900.000000,12740.000000,12747.000000,11793.031250,48835
2019-11-25,12990.000000,12827.000000,12483.000000,12560.000000,11620.026367,221171
2019-11-26,12606.000000,12606.000000,12203.000000,12221.000000,11306.396484,97290
2019-11-27,12674.000000,12674.000000,12184.000000,12293.000000,11373.008789,105293
2019-11-28,12293.000000,12303.000000,12000.000000,12300.000000,11379.485352,40996
2019-11-29,12280.000000,12368.000000,12099.000000,12300.000000,11379.485352,28226
2019-12-02,12410.000000,12482.000000,11761.000000,11945.000000,11051.052734,143521
2019-12-03,11926.000000,11999.000000,11708.000000,11875.000000,10986.291016,150295
2019-12-04,12000.000000,12000.000000,11759.000000,11800.000000,10916.904297,87959
2019-12-05,11799.000000,11947.000000,11574.000000,11916.000000,11024.222656,101378
2019-12-06,11902.000000,12185.000000,11902.000000,12116.000000,11209.255859,92217
2019-12-09,12110.000000,12145.000000,12006.000000,12091.000000,11186.125977,97873
2019-12-10,12249.000000,12279.000000,11561.000000,11622.000000,10752.225586,166680
2019-12-11,11604.000000,11891.000000,11574.000000,11886.000000,10996.467773,68159
2019-12-12,11832.000000,11983.000000,11769.000000,11895.000000,11004.794922,91884
2019-12-13,12100.000000,12222.000000,11500.000000,11631.000000,10760.551758,372913
2019-12-17,11800.000000,12376.000000,11700.000000,12256.000000,11338.778320,374822
2019-12-18,12291.000000,12652.000000,12137.000000,12332.000000,11409.089844,163860
2019-12-19,12429.000000,12429.000000,12113.000000,12210.000000,11296.220703,175412
2019-12-20,11698.000000,12200.000000,11698.000000,12036.000000,11135.242188,340257
2019-12-23,12000.000000,12199.000000,11800.000000,11985.000000,11088.059570,72259
2019-12-24,11550.000000,12348.000000,11900.000000,12181.000000,11269.390625,87563
2019-12-27,12300.000000,12396.000000,11909.000000,12098.000000,11192.602539,105383
2019-12-30,12200.000000,12300.000000,12100.000000,12199.000000,11286.043945,87780
2019-12-31,12105.000000,12123.000000,11865.000000,11952.000000,11057.529297,15033
2020-01-02,12100.000000,12139.000000,11814.000000,11912.000000,11020.521484,57663
2020-01-03,11840.000000,11911.000000,11608.000000,11799.000000,10915.978516,69996
2020-01-06,11700.000000,11748.000000,11569.000000,11603.000000,10734.647461,49254
2020-01-07,11761.000000,11761.000000,11300.000000,11313.000000,10466.350586,103621
2020-01-08,11404.000000,11451.000000,11192.000000,11402.000000,10548.690430,49348
2020-01-09,11585.000000,11692.000000,11464.000000,11494.000000,10633.804688,51454
2020-01-10,11499.000000,11691.000000,11499.000000,11567.000000,10701.340820,74737
2020-01-13,11600.000000,11830.000000,11559.000000,11724.000000,10846.591797,61399
2020-01-14,11755.000000,11915.000000,11748.000000,11815.000000,10930.781250,105327
2020-01-15,11750.000000,12221.000000,11853.000000,12047.000000,11145.418945,110111
2020-01-16,12252.000000,12171.000000,12002.000000,12100.000000,11194.452148,360003
2020-01-17,12002.000000,12117.000000,11782.000000,11950.000000,11055.677734,243876
2020-01-20,12199.000000,12198.000000,11690.000000,12075.000000,11171.323242,88824
2020-01-21,12072.000000,12072.000000,11650.000000,11650.000000,10778.129883,251433
2020-01-22,11682.000000,11682.000000,11474.000000,11486.000000,10626.404297,78069
2020-01-23,11900.000000,11760.000000,11349.000000,11400.000000,10546.838867,53398
2020-01-24,11450.000000,11450.000000,11189.000000,11314.000000,10467.275391,108486
2020-01-27,11350.000000,11350.000000,10988.000000,11200.000000,10361.807617,120798
2020-01-28,11349.000000,11349.000000,11060.000000,11256.000000,10413.616211,71223
2020-01-29,11201.000000,11349.000000,10508.000000,11200.000000,10361.807617,129408
2020-01-30,11175.000000,11175.000000,10974.000000,11035.000000,10209.155273,337863
2020-01-31,10909.000000,11142.000000,10908.000000,11000.000000,10176.775391,282888
2020-02-03,10959.000000,11196.000000,10959.000000,11137.000000,10303.522461,110492
2020-02-04,11099.000000,11137.000000,11004.000000,11086.000000,10256.338867,99898
2020-02-05,11200.000000,11252.000000,11046.000000,11230.000000,10389.562500,217092
2020-02-06,11257.000000,11375.000000,11257.000000,11349.000000,10499.656250,51584
2020-02-07,11495.000000,11495.000000,11332.000000,11333.000000,10484.853516,94858
2020-02-10,11494.000000,11350.000000,10902.000000,10902.000000,10086.109375,43751
2020-02-11,11020.000000,11109.000000,10877.000000,10958.000000,10137.917969,131593
2020-02-12,11020.000000,11051.000000,10726.000000,10922.000000,10104.612305,131873
2020-02-13,10930.000000,10995.000000,10886.000000,10911.000000,10094.435547,88260
2020-02-14,11198.000000,11200.000000,10777.000000,10777.000000,9970.463867,80480
2020-02-17,10500.000000,10992.000000,10700.000000,10862.000000,10049.102539,214531
2020-02-18,10919.000000,10779.000000,10606.000000,10805.000000,9996.369141,62311
2020-02-19,10805.000000,10861.000000,10418.000000,10724.000000,9921.430664,295111
2020-02-20,10850.000000,10955.000000,10700.000000,10727.000000,9924.206055,154420
2020-02-21,10505.000000,10900.000000,10505.000000,10900.000000,10084.258789,78797
2020-02-24,10900.000000,10808.000000,10064.000000,10460.000000,9677.188477,217697
2020-02-25,10750.000000,10798.000000,10408.000000,10408.000000,9629.079102,186322
2020-02-26,10333.000000,10897.000000,10076.000000,10887.000000,10072.231445,260765
2020-02-27,10874.000000,10874.000000,10153.000000,10200.000000,9436.645508,99437
2020-02-28,10222.000000,10222.000000,9600.000000,10000.000000,9251.613281,258766
2020-03-02,10010.000000,10299.000000,9914.000000,10150.000000,9390.387695,333373
2020-03-03,10051.000000,10440.000000,10160.000000,10401.000000,9622.602539,161106
2020-03-04,10335.000000,10927.000000,10150.000000,10330.000000,9556.916992,279818
2020-03-05,10330.000000,10758.000000,10226.000000,10300.000000,9529.162109,82038
2020-03-06,10224.000000,10282.000000,9800.000000,10263.000000,9494.931641,197412
2020-03-09,10000.000000,10129.000000,9725.000000,10076.000000,9321.925781,197516
2020-03-10,10141.000000,10383.000000,10055.000000,10294.000000,9523.610352,212249
2020-03-11,10260.000000,10523.000000,10152.000000,10523.000000,9735.472656,206863
2020-03-12,9900.000000,10367.000000,10092.000000,10322.000000,9549.515625,378698
2020-03-13,9700.000000,11079.000000,10041.000000,10695.000000,9894.601563,627389
2020-03-16,10900.000000,10669.000000,9291.000000,9752.000000,9022.173828,333341
2020-03-17,10151.000000,10699.000000,9320.000000,9900.000000,9159.097656,337972
2020-03-18,9799.000000,9875.000000,9300.000000,9619.000000,8899.127930,259417
2020-03-19,9619.000000,10057.000000,9446.000000,9800.000000,9066.582031,237610
2020-03-20,10316.000000,10343.000000,9795.000000,9888.000000,9147.995117,1701513
2020-03-23,10000.000000,10391.000000,8500.000000,10391.000000,9613.351563,288160
2020-03-24,11000.000000,10799.000000,10012.000000,10714.000000,9912.178711,847722
2020-03-25,10000.000000,10623.000000,9800.000000,10599.000000,9945.019531,423951
2020-03-26,10000.000000,10678.000000,10250.000000,10398.000000,9756.420898,210391
2020-03-27,10579.000000,10599.000000,9969.000000,10288.000000,9653.208008,202041
2020-03-30,10250.000000,10240.000000,9850.000000,9949.000000,9335.125000,185514
2020-03-31,10000.000000,10269.000000,9940.000000,10125.000000,9500.265625,467949
2020-04-01,10047.000000,10281.000000,9890.000000,10275.000000,9641.010742,183634
2020-04-02,10101.000000,10944.000000,10164.000000,10907.000000,10234.014648,178256
2020-04-03,10970.000000,11051.000000,10701.000000,11050.000000,10368.191406,89890
2020-04-06,11050.000000,11449.000000,10750.000000,11250.000000,10555.850586,217933
2020-04-07,11200.000000,12039.000000,11200.000000,11896.000000,11161.991211,301214
2020-04-08,11870.000000,11893.000000,11350.000000,11622.000000,10904.897461,165429
2020-04-09,11251.000000,11783.000000,11200.000000,11350.000000,10649.680664,319831
2020-04-14,11432.000000,11575.000000,11267.000000,11308.000000,10610.272461,488124
2020-04-15,11400.000000,11301.000000,10587.000000,10704.000000,10043.540039,214311
2020-04-16,11000.000000,10911.000000,10348.000000,10665.000000,10006.946289,264288
2020-04-17,10665.000000,11361.000000,10760.000000,11328.000000,10629.038086,185792
2020-04-20,10300.000000,11445.000000,10733.000000,11322.000000,10623.408203,138018
2020-04-21,11450.000000,11355.000000,10791.000000,10811.000000,10143.938477,142983
2020-04-22,11400.000000,11097.000000,10342.000000,10475.000000,9828.669922,192731
2020-04-23,10500.000000,10861.000000,10210.000000,10834.000000,10165.519531,211269
2020-04-24,11250.000000,11326.000000,10662.000000,11239.000000,10545.529297,130255
2020-04-28,10885.000000,11339.000000,10600.000000,10650.000000,9992.872070,147037
2020-04-29,10507.000000,10696.000000,10072.000000,10549.000000,9898.104492,221777
2020-04-30,10550.000000,10699.000000,10114.000000,10285.000000,9650.393555,240016
2020-05-04,10200.000000,10309.000000,9846.000000,10022.000000,9403.621094,186034
2020-05-05,9888.000000,10237.000000,9955.000000,10126.000000,9501.204102,176469
2020-05-06,10029.000000,10497.000000,10000.000000,10400.000000,9758.297852,296854
2020-05-07,10638.000000,10913.000000,10401.000000,10913.000000,10239.644531,100674
2020-05-08,10500.000000,11227.000000,10626.000000,11100.000000,10415.106445,106605
2020-05-11,10000.000000,11576.000000,10499.000000,11450.000000,10743.510742,326692
2020-05-12,11739.000000,11557.000000,11330.000000,11512.000000,10801.684570,157005
2020-05-13,11408.000000,11430.000000,11057.000000,11400.000000,10696.595703,155122
2020-05-14,11392.000000,11309.000000,11125.000000,11155.000000,10466.712891,159724
2020-05-15,11110.000000,11220.000000,11071.000000,11155.000000,10466.712891,93927
2020-05-18,10850.000000,11365.000000,10851.000000,11320.000000,10621.532227,70738
2020-05-19,11320.000000,11538.000000,11110.000000,11500.000000,10790.425781,246831
2020-05-20,11130.000000,11498.000000,11265.000000,11450.000000,10743.510742,126635
2020-05-21,11005.000000,11756.000000,11149.000000,11676.000000,10955.565430,129126
2020-05-22,11737.000000,12021.000000,11500.000000,12013.000000,11271.772461,139990
2020-05-25,11755.000000,11937.000000,11678.000000,11725.000000,11001.542969,235376
2020-05-26,11730.000000,11974.000000,11599.000000,11927.000000,11191.079102,174414
2020-05-27,11881.000000,12028.000000,11800.000000,11900.000000,11165.744141,100558
2020-05-28,11999.000000,12000.000000,11834.000000,11885.000000,11151.669922,243200
2020-05-29,12000.000000,12000.000000,11696.000000,11950.000000,11212.659180,237997
2020-06-01,11761.000000,12145.000000,11701.000000,12023.000000,11281.155273,296591
2020-06-02,12050.000000,12950.000000,12038.000000,12727.000000,11941.716797,518495
2020-06-03,12527.000000,13013.000000,12384.000000,12474.000000,11704.327148,166557
2020-06-04,12422.000000,12632.000000,12331.000000,12445.000000,11677.117188,119235
2020-06-05,12599.000000,13162.000000,12442.000000,13093.000000,12285.133789,300159
2020-06-08,13093.000000,13120.000000,12867.000000,12890.000000,12094.659180,226295
2020-06-09,12860.000000,13128.000000,12839.000000,12950.000000,12150.957031,182544
2020-06-10,12112.000000,12950.000000,12561.000000,12736.000000,11950.162109,171249
2020-06-11,12750.000000,13319.000000,12425.000000,13161.000000,12348.938477,234142
2020-06-12,12948.000000,13064.000000,12755.000000,12830.000000,12038.361328,245875
2020-06-15,12829.000000,12801.000000,12353.000000,12365.000000,11602.052734,55236
2020-06-17,12380.000000,12635.000000,12172.000000,12192.000000,11439.727539,119479
2020-06-18,12334.000000,12617.000000,12119.000000,12461.000000,11692.129883,166918
2020-06-19,12410.000000,12644.000000,12399.000000,12428.000000,11661.166016,456259
2020-06-22,12790.000000,12598.000000,12280.000000,12435.000000,11667.734375,57458
2020-06-23,12789.000000,12773.000000,12434.000000,12580.000000,11803.787109,130509
